id,swingInfoId,swingDate,swingDateAccuracy,dst,userId,profileBirthYear,profileBirthMonth,profileBirthDay,profileGender,profileHeight,clubLength,clubFaceAngle,clubLoftAngle,clubLieAngle,real,clubShaftHardness,clubMakerId,clubId,fwMajorVersion,fwMinorVersion,fwPatchVersion,algMajorVersion,algMinorVersion,swingType,isBroken,serialNo,dataVersion,timeZoneOffset,gpsLongitude,gpsAltitude,gpsLatitude,addressHandFirst,addressLieAngle,impactClubPath,impactHandFirst,impactAttackAngle,impactHeadSpeed,impactLieAngle,impactRelativeFaceAngle,impactPointX,impactShaftRotation,impactPointY,impactFaceAngle,impactGripSpeed,impactLoftAngle,maxHeadSpeed,maxGripSpeed,topFaceAngleToHorizontal,halfwaydownFaceAngleToVertical,naturalReleaseTiming,swingTempo,downSwingShaftRotationMax,downSwingShaftRotationMin,halfwaybackFaceAngleToVertical,estimateCarry,naturalUncock,indexStart,indexHWB,indexTop,indexMaxGripSpeed,indexHWD,indexImpact,indexMaxHeadSpeed,indexFinish,vendorId,analyzeResultType,isExistVideo,isFavorite
80,58a36846fbad4db1403bb023a7aaa43d,2024-12-28T10:25:38Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624185,-13.430004,51.321156,-1.2525738,-0.41435125,4.286273,38.19319,58.820274,-3.0067568,1.1430683,-2104.3904,-0.3527971,-4.2593307,5.42692,34.04365,38.595146,7.705022,-28.336647,3.374859,34.319527,5.4043393,-652.1951,-2041.9513,11.822343,154.43138,29.566456,7,89,144,183,222,270,268,312,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
81,53f0e0c941d9f00006548f5da98cccd1,2024-12-28T10:24:56Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624185,-1.9479685,51.019894,-16.159369,3.3602684,-0.0664196,41.076614,55.39878,6.346114,0.7091169,-1894.0244,-0.012691552,-9.813254,6.126625,36.709667,41.076614,7.579876,-78.96674,-17.77191,31.499052,6.6034155,-426.70734,-1931.9513,10.00232,166.0903,19.17249,2,126,176,213,246,296,296,336,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
82,b95b37b81722a042c5fabfacb49a0650,2024-12-28T10:24:37Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-0.63296187,50.082645,-12.836573,2.8056605,1.2494957,38.59125,57.775326,4.546459,0.7289382,-1827.4391,-0.045126792,-8.290113,5.934477,36.45776,38.59125,7.7661924,-76.04935,-9.878464,33.266533,6.1723447,-463.5366,-1841.9513,18.057642,156.04091,23.58576,5,111,159,195,227,278,278,318,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
83,2796790b50c1f2062c4438f285d8ff98,2024-12-28T10:24:18Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624186,-3.4512222,51.943844,-1.9704419,7.4168024,10.295577,34.187614,62.84401,-14.220688,1.1813446,-1986.9513,-0.3974033,-16.19113,5.260017,38.293736,36.098274,7.543608,-60.638474,-0.49043566,33.78119,6.257198,-502.43903,-2081.5854,13.0074835,138.23512,30.27187,10,120,173,209,243,297,286,337,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
84,0a56c0606dfa086013844f47d01d3310,2024-12-28T10:23:58Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624188,-9.616371,50.029118,-6.208035,3.030566,4.9312887,33.919857,59.93348,-2.7560248,1.2217838,-1753.1708,-0.4404284,-8.96406,5.1451793,36.138664,35.22949,7.254342,-71.30597,-8.697715,30.654207,5.1214952,-525.12195,-1782.4391,11.634117,137.15247,29.07449,15,101,152,190,220,272,267,315,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
85,7ebaff3f5ebd4dae108ac713d213c745,2024-12-28T10:23:39Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624188,-8.414447,51.038956,-3.1734393,1.0644697,3.9509828,34.701324,59.313725,-1.280627,1.1461902,-1537.1952,-0.3611227,-4.4540663,4.895295,35.697193,35.6497,7.397525,-70.43289,-0.053119,32.897194,4.82243,-605.12195,-1585.7317,17.405336,140.31227,33.82523,34,107,163,199,236,287,281,331,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
86,5330aeddad44d0a361a4b9c0c99633ed,2024-12-28T10:23:14Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624191,-13.561042,51.243443,-3.7786005,-3.4378161,0.05077198,37.45016,59.07245,1.672921,1.1815072,-1633.7805,-0.40660483,-2.1056795,5.3518524,31.10122,38.017544,7.568861,-58.54557,-3.7437716,35.555557,5.2525253,-489.0244,-1706.2196,21.163641,151.427,29.291176,4,83,134,167,205,255,253,298,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
87,efe053e91296799e9fd3ebed987add5d,2024-12-28T10:22:54Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624188,-11.065129,50.965816,-8.529495,1.8131694,1.3557667,37.49316,55.912807,-2.1106348,1.131426,-1654.5122,-0.44621262,-10.64013,5.5032845,34.183796,37.64455,7.324406,-70.70623,-11.304495,33.27032,4.9149337,-575.8537,-1604.5122,-2.3666937,151.60086,24.863743,19,95,149,185,221,273,268,316,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
88,c37faa453af2bb0c0d22eee92fa8ec16,2024-12-28T10:22:28Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144013,7.670383958,34.96624192,-10.825477,52.02162,-1.688313,-1.022737,3.0153167,36.589146,56.704857,-2.1357732,1.2002227,-1605.9757,-0.41770214,-3.8240862,5.64117,33.95839,37.26431,7.355784,-43.259758,4.879969,32.42259,4.2622952,-452.92685,-1678.0488,20.43262,147.94554,23.309738,42,105,159,196,232,285,281,325,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
89,3ed6ce42c9ea3fa6690f90dfd1b8d739,2024-12-28T10:21:07Z,1,0,4ff7d8634e31430090a5a1c3dfb14a07,1964,8,14,0,177,0.9398,0,32,61.5,,4,0,1E+19,1,0,3,1,0,0,0,K50B106701,1,540,136.6144014,7.670383958,34.9662419,-14.9101715,52.297783,-5.407796,-4.7558846,-1.6785642,37.934223,57.28998,2.0680451,0.7032795,-1806.5854,0.05155263,-3.3397508,5.3495746,29.315771,37.934223,7.1401396,-45.808353,-7.688382,35.173824,6.380368,-604.5122,-1918.7805,5.7501335,153.38426,25.07745,3,108,159,195,234,281,281,327,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
90,c044ed00db0cea177e1c47862f49ba9b,2024-12-28T09:28:42Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4351273,65.80000305,35.9514002,-2.521445,41.250523,1.5205443,-4.8687744,0.30870962,40.948563,37.371178,2.8181727,1.6671171,-1015.2439,-0.93676126,4.338717,6.064341,11.627654,41.84233,6.9367046,40.322334,3.3991783,20.025349,9.936628,-478.7805,-971.5854,-23.7177,221.78839,12.57605,45,187,437,511,539,590,579,629,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
91,ed6f10e648bbe1ce73bd5264ce87dddc,2024-12-28T09:28:22Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4351502,65.80000305,35.9514149,-6.532196,41.10954,5.183713,-12.950075,-2.2565336,41.424473,37.11557,2.2849445,0.31163734,-1009.5122,0.6474597,7.4686575,6.264913,3.492146,42.507603,7.0254827,37.07193,8.021831,20.782726,7.881242,-535.60974,-1016.5854,-18.222757,224.36604,10.825867,3,147,295,369,397,446,438,487,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
92,b9f2b3c8a135ce1ce7775b53a678ef12,2024-12-28T09:26:41Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4350418,65.80000305,35.9514366,0.9053234,41.197792,-2.642936,-2.7824326,4.182866,40.603825,37.488754,5.5007896,0.18160486,-1035.8536,0.8006202,2.857854,5.925721,13.611838,41.51973,6.8412547,49.13934,-3.465991,19.974716,8.116308,-473.0488,-1080.4878,-24.698067,219.9212,13.382536,58,194,379,454,484,533,526,574,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
93,d9a6cca280228f909686fcbc1a897585,2024-12-28T09:26:15Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4351801,65.80000305,35.9514254,-6.6175776,43.23239,1.2649233,-9.681084,-3.535358,40.954983,39.34611,3.796984,-1.6857448,-1156.2195,2.7881446,5.0619073,5.9684577,6.0121994,42.25162,6.7725387,46.751396,-5.0134025,21.887825,8.80985,-505.60977,-1196.0975,-29.881132,221.82317,11.872667,10,184,332,407,441,487,478,526,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
94,8d245b7f1a239a2ca31c4ac71023419d,2024-12-28T09:25:52Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4351708,65.80000305,35.9513948,-1.9029857,44.52278,-3.9296155,-3.1005013,-1.7638339,40.751457,38.51788,7.3932786,0.3821414,-1060.9756,0.53356636,3.463663,6.1359777,12.960847,41.656307,6.8429465,48.27673,-6.828285,20.871862,7.8731837,-406.70734,-1073.1708,-24.25657,220.72081,10.33135,7,177,305,381,412,460,451,501,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
95,bd3b7c35ae0159697b33e881dccae72a,2024-12-28T09:25:31Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4350988,65.80000305,35.9514337,-2.4814813,42.773884,-5.098122,-3.1974797,0.014958154,38.5225,39.34238,10.604084,1.2639463,-1002.1951,-0.4358643,5.505962,5.9180293,12.665989,40.816772,6.8479447,43.075516,8.944105,19.759678,8.918558,-501.2195,-965.73175,-14.600579,208.64818,13.579482,37,190,371,451,473,525,512,566,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
96,61be972fcacddc3c0852f6ece68c74a7,2024-12-28T09:25:07Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4351525,65.80000305,35.9514252,-7.650696,39.8037,1.69652,-11.62694,-1.4657425,39.794277,35.670135,5.4863772,-0.7396635,-810.48785,1.6572578,7.182897,6.035556,5.4474015,41.756855,6.9645033,35.800102,-1.4893298,21.4966,10.394558,-443.7805,-815.6098,-26.408533,215.53648,13.338316,3,187,385,455,486,534,520,575,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
97,58ef7decbe31b84dd9e1f08faebc8442,2024-12-28T09:24:44Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4350156,65.80000305,35.9514551,-5.9404154,40.02374,-31.155355,43.622818,4.5040903,35.02136,33.080494,3.0301533,-0.29109442,-1535.4878,1.1521782,-28.125202,5.3920717,52.930492,41.67555,6.9952745,37.24381,-16.37582,27.421385,8.830189,1765.6097,-1824.7561,-17.595062,189.68506,22.918367,25,191,376,445,482,554,518,572,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
98,3405bdb3117d2cf91837c9654ca01147,2024-12-28T09:24:17Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.1557,0,10,58.5,,4,0,5.1234E+17,1,0,3,1,0,0,0,K50B105690,1,540,139.4350646,65.80000305,35.9514277,-3.4665854,41.507217,-2.2806559,-5.0644007,-2.1651554,42.47819,34.21026,6.1783667,-1.6306877,-872.0732,2.6815362,3.8977108,6.553833,12.707872,44.001316,7.150133,49.831524,-4.732024,21.124828,8.449931,-512.0732,-911.95123,-22.721127,230.07327,8.339709,57,188,365,441,472,518,509,558,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
99,e6a525a24858d7b0723e1017a1090736,2024-12-28T09:22:39Z,1,0,280a4633255b40c1bf4bdf9a11cd8623,1900,1,1,9,169,1.0922,0,15,57,,4,0,015123402B3A23402B3A,1,0,3,1,0,0,0,K50B105690,1,540,139.435081,65.80000305,35.9514245,3.6452157,44.91465,0.49280912,-3.5449088,0.52520204,37.605846,42.982662,6.656438,1.4377674,-990.48785,-0.77593774,7.149247,5.8713965,18.664293,37.971783,7.0211105,46.708427,6.5568147,20.239681,8.095872,-513.5366,-999.39026,-23.09307,191.95871,16.375101,41,183,345,418,442,494,488,534,Q4930jb7ESZugqMNmFVAbVILayY2,0,0,0
